ACCOUNTING_PERIOD,report_mapping_id,FAC_ROLLUP,ind01,ind02,ind03,ind04,ind05,ind06,ind07,ind08,ind09,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,ind22,ind23,ind24,ind25,ind26,ind27,ind28,ind29,ind30,ind31,ind32,ind33,ind34,ind35,ind36,ind37,ind38,ind39,ind40,ind41,ind42,ind43,ind44,ind45,ind46,ind47,ind48,ind49,ind50,ind51,ind52,ind53,ind54,ind55,ind56,ind57,ind58,ind59,ind60,ind61,ind62,ind63,ind64,ind65,ind66,ind67,ind68,ind69,ind70,ind71,ind72,ind73,ind74
2018/2019YE,4,592,29589046,26851150,0.0911842679,0.0727122696,0.0925070467,0.0828222715,2.904583304,6728929,,-0.495005484,27.673958417,0.5549757581,0.0566836752,0.0316950345,0.0615609751,0.0626671592,0.0761743196,0.0380087169,0.0377954556,,0.0229857376,0.0005196535,0.0569335148,,349.96518429,58.131835484,94.050752466,47.67848271,0.1403817768,,0.1234333154,0.0193949191,0.0813624979,,168.43435897,22.955897436,145.29282051,0.0144261396,0.8626079702,0.4953469978,0.0290303605,0.0261580613,0.0385218614,0.0313182182,11043,,,,,,11043,229,3022,3251,74.350684932,27138,2397,16898,46433,,,,,,,,,,,,,,,
2018/2019YE,4,593,11728279,10984780,0.0631031783,0.0583598231,0.0602962149,0.0900272922,5.9626508623,5153038,,-0.070477504,4.814854223,0.5101196124,0.1496794841,0.0117650127,0.0460804865,0.0125598147,0.0928215139,0.0606586835,0.037965909,,0.0120092912,,0.0663401919,,525.29146247,60.320092855,98.375337494,46.033274887,0.1993384143,,0.1112749084,0.0283626353,0.0993081779,,64.929230769,10.85025641,54.078974359,0.2463352605,0.8328910372,0.6514018038,0.0501083558,0.0321097123,0.0326239109,0.0322982798,3877,,,,,,3877,,162,162,29.024657534,10594,,1493,12087,,,,,,,,,,,,,,,
2018/2019YE,4,596,29336749,29323197,0.0004583686,0.0004509519,0.0004614076,0.1052919081,0.8962843116,-709951,,,32.348044077,0.6177023451,0.1093063744,0.0488398379,0.0383181868,0.0235350836,0.0578154448,0.0433373052,0.0124692341,,0.0051019356,,0.0435742525,,525.16346245,51.654323326,93.309637005,52.148737682,0.108703533,,0.1191800724,0.0543591529,0.0605983606,,181.09538462,25.849230769,154.73025641,0.0032601596,0.8544130307,0.788676848,0.0357806902,0.0182428338,0.018981571,0.018471265,10589,,,,,,10589,397,3515,3912,102.24383562,37319,555,31619,69493,,,,,,,,,,,,,,,
2018/2019YE,4,597,17323354,18342513,-0.058371852,-0.021861174,-0.038928432,0.2314527545,0.5884640091,-2758706,0.4174235149,,16.759747847,0.6366816721,0.0606344544,0.0269903701,0.0954235334,0.014584184,0.0480702709,0.0388813953,0.0355843238,,0.0199786512,,0.0231711448,,427.8442708,53.734043289,76.247311185,47.844836306,0.1161490186,,0.1467559319,0.051664318,0.0587293394,,129.79179487,9.2774358974,120.51435897,,0.9285206287,0.541784484,0.0417553709,,,,6269,,,,8192,,14461,153,710,863,50.654794521,18489,1502,,19991,,,,,,,,,,,,,,,
2018/2019YE,4,599,21650436,21425643,0.0102506887,0.0045252362,0.0112375961,0.1390967341,1.0243905231,247136,0.0256728316,-0.039851502,25.598120365,0.5746518712,0.1103841675,0.0190287454,0.0757281955,0.0122887837,0.0784642085,0.0487485706,0.043994881,,0.0093843006,,0.0273262759,,452.18848217,48.383080832,87.628897278,47.380426998,0.1318681483,,0.1210276189,0.0361050444,0.0876933447,,139.62717949,9.1871794872,130.44,0.0232450518,0.9342020692,0.5710236141,0.0407124515,0.0171479611,0.0556338152,0.0335910023,7684,,,,2943,,10627,39,2330,2369,47.635616438,17387,,10197,27584,,,,,,,,,,,,,,,
2018/2019YE,4,600,9445062,9844652,-0.041778364,-0.032090982,-0.03384999,0.1594022358,2.1406492977,2004690,,,75.716035288,0.7367477122,0.0187277648,0.0211489189,0.0514031046,0.0082932655,0.0465708907,0.0022749821,0.0444810985,,0.0042351997,,0.0661170629,,261.66178522,47.8311638,62.599895377,40.791391031,0.1396963258,,0.1929905806,0.027908713,0.0512926509,,95.428205128,7.86,87.568205128,0.0000214956,0.9176344144,0.7607359444,0.0698198198,0.068437108,0.0699034615,0.0687991154,3465,,,,,9441,12906,,,,14.057534247,5131,,,5131,,,,,,,,,,,,,,,
2018/2019YE,4,601,81477108,79466114,0.0245332373,0.0251609324,0.0246133116,0.5544377823,0.7298306602,-5459776,,-0.001219297,12.912846987,0.5833780162,0.0937226094,0.0011522288,0.0457907473,0.0056112834,0.0289435024,0.0042048224,0.0005222981,,0.0118322804,0.153777957,0.0710642546,,255.76999404,30.823409226,82.81142718,46.07970578,0.1427077178,,0.2778993904,0.0189806765,0.0304387921,,540.30205128,83.389230769,434.2774359,0.0044955174,0.8037678829,0.6967910411,0.0225726467,0.014617311,0.1195950461,0.0438893503,,,102293,,,,102293,,,,,,,2725,2725,,,,,,,,,,,,,,,
2018/2019YE,4,605,4560806,4560806,0,0,0,0.6673796254,,,,,,0.8233268418,0.0059868804,0.0090111265,0.0530358011,0.0254937395,0.0256489752,0.0117117457,,,0.0280937185,,0.0176911713,,203.18422296,42.429932294,48.965633488,34.916257532,0.0947738185,,0.2580899078,,0.0256489752,,55.244102564,0.0000101,53.332307692,0.0062486052,0.965393684,0.6602277088,0.0565703754,0.0055475465,0.0039559849,0.0047720638,,,,,12702,,12702,,,,,,,,,,,,,,,,,,,,,,,
2018/2019YE,4,606,346263295,339298369,0.0199063213,0.0195101244,0.0125713387,0.0920425607,1.2090065016,17156552,,,13.113600989,0.5475733277,0.0997786784,0.0639613949,0.0404580065,0.0688848797,0.0708341611,0.0268475047,0.0404342375,,0.0074743025,0.0002894066,0.0334641003,,546.17989588,30.710467604,104.12403455,49.856850923,0.1114167203,,0.1004013171,0.0199053654,0.0775280961,,2012.8153846,306.78153846,1691.0102564,0.0035220939,0.8401218857,0.7050762626,0.0452542616,0.0185643622,0.0165250737,0.0179737001,111520,5670,13126,3518,,,133834,6153,20640,26793,237.69041096,86757,37351,137213,261321,,,,,,,,,,,,,,,
2018/2019YE,4,611,17771316,17564700,0.0112773977,0.0074374428,0.0130171489,0.1485908034,1.8975764583,2716534,,,47.568051738,0.6502420128,0.1053068074,0.008065245,0.0616064664,0.0132556672,0.0529739283,0.027538272,0.0315389657,,0.0049708214,0.0002472526,0.0442545613,,228.6575991,40.441421923,73.19282302,46.459937653,0.1737270054,,0.1356303404,0.0351525725,0.0601920595,,134.23794872,24.661538462,108.75230769,0.020364626,0.8101457802,0.7113885551,0.0263463143,0.0421988726,0.0500596494,0.04553982,5706,,,,3232,3533,12471,,112,112,48.575342466,17730,,4591,22321,,,,,,,,,,,,,,,
2018/2019YE,4,613,75170640,73366850,0.0237139246,0.0489682907,0.0332512614,0.096574629,1.1630403157,2647163,0.0869585607,-0.184398698,36.236474097,0.8061716153,0.0090096737,0.0110032998,0.039175216,0.0176759391,0.025852674,0.0289222782,0.0214378508,,0.0061581866,0.0003284549,0.0342648117,,390.63162166,40.946509221,63.71547747,46.248860209,0.1259039783,,0.1326047804,0.0089967671,0.0276051317,,673.54358974,68.569230769,602.15641026,0.0165668258,0.8940125323,0.6329921147,0.0445022327,0.005511971,0.009059447,0.0066140023,,,,33624,51400,,85024,,,,,,,11844,11844,,,,,,,,,,,,,,,
2018/2019YE,4,619,73415627,73291131,0.0016306957,0.0014978592,0.0016790281,0.0809663044,0.2175605341,-27979407,,,35.719534977,0.6216373017,0.0992788784,0.0523844708,0.0498401981,0.0190772764,0.0557894619,0.0216525295,0.0205621786,,0.0064306431,,0.0533470614,,496.49665924,37.172043258,81.413368416,46.314725065,0.0984733029,,0.1146294428,0.0249178114,0.0618221802,,535.17230769,66.681538462,465.87282051,0.0267486839,0.8705099532,0.6260953018,0.0558960236,0.0169063568,0.0127090818,0.0155124894,19743,2296,6741,1666,13416,,43862,1013,8539,9552,76.410958904,27890,,27555,55445,,,,,,,,,,,,,,,
2018/2019YE,4,624,23429776,21021427,0.1024036888,0.0966378546,0.1041440682,0.0920411702,0.9974456133,-15933,,,39.1099898,0.59591898,0.1383444286,0.0281576827,0.0487653125,0.0136029843,0.0705613723,0.0142211065,0.0288632105,,0.0076245694,,0.0539403533,,381.1289527,42.797498459,86.67284255,46.47422179,0.1041268532,,0.1181300681,0.0353516276,0.0760627557,,142.4625641,20.986153846,121.35230769,0.0305375414,0.8518189214,0.7028548095,0.0356857346,0.024910064,0.0182865225,0.022718324,11353,,,,,,11353,25,1793,1818,52.575342466,19190,,6893,26083,,,,,,,,,,,,,,,
2018/2019YE,4,626,14437340,14384257,0.0036564808,0.003636234,0.003636234,0.1021697903,1.9392924553,1995555,,,41.678918922,0.5530141001,0.1639309248,0.019000133,0.0366188595,0.0162329155,0.0671472926,0.0768202551,0.0252866642,,0.0122604062,,0.029688449,,368.98489079,49.216455904,92.249489819,46.928822389,0.1128250849,,0.1284243423,0.0526007086,0.0719320948,,89.181025641,14.508717949,74.672307692,0.0320293497,0.8373116047,0.4884838034,0.0555774926,0.0140616431,0.0208252339,0.0171621044,6106,,,,,,6106,5,1529,1534,45.997260274,16789,,11361,28150,,,,,,,,,,,,,,,
2018/2019YE,4,627,9909813,9641201,0.0269429152,0.0214663787,0.0226879092,0.1303532166,0.8350953988,-293392,0.0458899742,-0.006952253,39.906232749,0.6034233813,0.0940818816,0.0122210105,0.0934446886,0.01599619,0.0614513254,0.0140221795,0.0521051065,,0.0029506924,,0.0503035442,,259.67305185,52.719586802,85.105739518,46.464002362,0.1424733608,,0.181185395,0.0275306036,0.0682601967,,67.739487179,12.193846154,55.545641026,0.0464903249,0.8199890985,0.855468417,0.0431771985,0.031830061,0.0427587343,0.0349910697,1520,,,,1615,6836,9971,,,,9.5232876712,3476,,,3476,,,,,,,,,,,,,,,
2018/2019YE,4,632,363890313,361758599,0.0058122158,0.0112020463,0.0128315669,0.1313830554,1.4165084581,30782532,0.0267994226,-0.014907802,13.815310146,0.5729961798,0.1001120886,0.0542508116,0.0572131306,0.0689960269,0.0583397434,0.0215266859,0.0138039894,,0.0090663067,0.0050646002,0.0386304368,,551.44955763,31.887358255,93.139490742,49.199202305,0.0951296273,,0.1100220879,0.0253824307,0.0637691512,,2215.2476923,375.16769231,1818.0748718,0.0258093449,0.8207095207,0.7408207911,0.0405509567,0.0148567818,0.0117998374,0.0140554627,143789,6330,15672,,,,165791,6955,31670,38625,316.10136986,115377,38120,133271,286768,,,,,,,,,,,,,,,
2018/2019YE,4,633,13253884,12888787,0.0274239464,0.0297062061,0.0297062061,0.0452488493,1.5424438683,917623,0.0363651654,,38.329762615,0.6222413121,0.1186181138,0.0227417454,0.0371372541,0.0156608076,0.068098842,0.0277278285,0.0280027885,,0.0075361377,,0.0522351703,,380.82280809,48.92995095,89.133557056,47.971691367,0.153353458,,0.1278740347,0.0475653062,0.0706920793,,88.203589744,11.836410256,76.367179487,0.0014535137,0.8658057989,0.6953489468,0.0264828541,0.020564945,0.0176203143,0.0196546153,3011,,,,3515,,6526,,1511,1511,32.504109589,11864,,1857,13721,,,,,,,,,,,,,,,
2018/2019YE,4,638,14280718,13756015,0.0364467719,0.0284468673,0.0381229997,0.1203786812,1.0587414583,3499835,,,37.947230321,0.5511703453,0.1151336557,0.014039793,0.077048946,0.038027222,0.0554670483,0.0304728625,0.0529329099,,0.0042874085,,0.0614198087,,390.82001718,62.015463918,96.87547365,48.945488894,0.0985747397,,0.1625143347,0.0482521676,0.0643204957,,83.878461538,5.2117948718,78.666666667,,0.9378649206,0.6592471667,0.0476761619,0.0784576462,0.0563823286,0.0708927186,4488,,,,2496,,6984,9,392,401,38.112328767,13911,206,1405,15522,,,,,,,,,,,,,,,
2018/2019YE,4,640,59294309,59060483,0.0039098215,0.0037888804,0.0017891972,0.0780670402,0.474086538,-4911479,,,11.906448498,0.583660099,0.1411604784,0.0601304897,0.0450009677,0.0172579986,0.0641954417,0.0337717278,0.0152567238,,0.0057998551,,0.0337662182,,458.14813578,38.34557596,95.635472837,50.309563778,0.1206868703,,0.0947878411,0.042875944,0.0672142228,,357.42769231,39.638461538,317.78923077,0.0014849695,0.8891007541,0.5569102228,0.0500918265,0.0287543837,0.0303083178,0.0293941436,26676,1454,,,,,28130,1142,4128,5270,99.931506849,36475,5964,19527,61966,,,,,,,,,,,,,,,
2018/2019YE,4,644,9355987,9121894,0.0229279416,0.0457442527,0.0234094311,0.1338475495,0.8539871942,-516513,0.3630204051,,0.0932784396,0.7940794482,0.002559031,0.0113251705,0.0620381498,0.0332528205,0.0209334412,0.0125051858,0.0312019053,,0.0041571854,,0.0279476623,,250.04337969,41.215336558,57.575817055,42.739408081,0.1146375878,,0.2146422038,0.015469449,0.0236419627,,96.045641026,20.855384615,75.19025641,0.2288602107,0.7828596447,0.6940716003,0.0610475526,0.0132875964,0.0151538904,0.0137823088,,,,,19848,,19848,,,,,,,,,,,,,,,,,,,,,,,
2018/2019YE,4,646,10214514,9905038,0.0293249702,0.0127035454,0.0362345487,0.2080502609,0.8706488349,-306718,0.0327715617,,21.628764232,0.5416096487,0.1643944128,0.0201654249,0.0350389048,0.0020350881,0.090274676,0.070376649,0.0193588776,,0.0065136171,,0.050232701,,530.7297593,77.582603939,95.913450727,45.519399951,0.1769066718,,0.0995349934,0.0262555661,0.1000035366,,63.071794872,9.5507692308,53.521025641,0.0093340922,0.8485730547,0.5307387636,0.0811373749,0.0458232083,0.0462054106,0.046006631,3656,,,,,,3656,,,,39.734246575,14503,,397,14900,,,,,,,,,,,,,,,
2018/2019YE,4,647,29252727,28951865,0.0102196559,0.0057572988,0.0095965976,0.0920697411,0.9299763703,-520902,,,21.885287047,0.5410431651,0.0938690628,0.0334012092,0.1674859244,0.0328861242,0.027137694,0.0105781679,0.0310806327,,0.008559929,,0.0539580907,,376.60197198,39.811994959,94.775971703,46.173917886,0.0986367481,,0.1139963059,0.0255407469,0.0297180896,,179.55128205,27.775897436,151.77538462,0.0078114959,0.8453038201,0.6889378081,0.0616355234,0.0415672092,0.0581109871,0.0462610097,13489,,,,,,13489,390,1187,1577,43.076712329,15723,1180,11784,28687,,,,,,,,,,,,,,,
2018/2019YE,4,648,19489991,20256864,-0.038745793,-0.039111427,-0.039111427,0.1402771415,0.1937212258,-10098045,0.6078434713,,40.790835573,0.5320647923,0.1496062551,0.0251581452,0.056744135,0.0136297626,0.0832764115,0.0082120012,0.0404910393,,0.0389344598,,0.0518829981,,355.44203091,59.440264901,93.541474363,47.251614847,0.1030703083,,0.1192875504,0.0155751835,0.0925341285,,123.50820513,19.628205128,102.95230769,0.0881681114,0.8335665439,0.642617759,0.0416834337,0.0285861799,0.0234135093,0.0265200223,8399,,,,2926,,11325,49,1812,1861,64.764383562,23639,,,27211,,,,,,,,,,,,,,,
2018/2019YE,4,650,27800768,27817992,-0.00058724,0.0106066497,0.0010102638,0.1107536426,1.7604185594,4105350,0.0132954981,,33.345487539,0.5901111197,0.0869815885,0.0343119099,0.0646817392,0.0431652815,0.037668709,0.034891417,0.0185129951,,0.0087206341,,0.0809546059,,349.9205084,23.685211116,82.423326822,44.345736717,0.1439089008,,0.1178560223,0.0265306559,0.0411794454,,203.12102564,29.992307692,172.10307692,0.0178336708,0.8472932646,0.72802051,0.0400544919,0.0625488492,0.043793911,0.0569916626,16830,1555,,,725,,19110,200,2231,2431,53.38630137,19486,492,17180,37158,,,,,,,,,,,,,,,
2018/2019YE,4,651,118723162,121572909,-0.023879031,0.0103953433,0.0210743268,0.0919684697,0.9065919879,-4329978,0.0280497785,-0.088934009,44.707557607,0.65603816,0.0375974643,0.0020040839,0.0110396188,0.0081610273,0.0345229302,0.0900816841,0.0427704345,,0.0562928218,0.013088297,0.0484034782,,418.51969622,49.599956291,86.420764464,50.147244814,0.1467387115,,0.1631608221,0.0208809685,0.0402862135,,854.1825641,150.86512821,702.74205128,0.0330326686,0.8227070896,0.6679788936,0.0553124242,0.0129245428,0.0502021343,0.0221416899,,,91515,,,,91515,,,,,,7293,51896,59189,,,,,,,,,,,,,,,
2018/2019YE,4,653,9582462,8891275,0.0717350345,0.0721113348,0.0721113348,0.164519964,0.980243715,-72044,0.0044804391,,53.452406308,0.6137983159,0.1162172391,0.0165067288,0.0465306208,0.0147320547,0.0451349489,0.034739536,0.0246576364,,0.0122165984,,0.0754663209,,556.19697557,61.066304769,80.67163372,48.823011012,0.218289582,,0.1263611414,0.033420177,0.052541921,,58.913846154,9.9938461538,48.778461538,0.1022372302,0.8279626051,0.7456289713,0.0349822986,0.0456438289,0.0641698473,0.0509183347,5158,,,,,,5158,,,,15.479452055,5650,,788,6438,,,,,,,,,,,,,,,
2018/2019YE,4,654,17524093,16757326,0.0427951647,0.0193482869,0.0431905296,0.1725351323,2.5471713043,4829537,,,55.397706661,0.5960589956,0.1422841928,0.007344354,0.0627423844,0.0095678849,0.0589486028,0.0332458386,0.0338920644,,0.0087316998,0.003396113,0.0437878695,,227.17432002,47.636030659,80.394471615,46.457328077,0.126616446,,0.1476504279,0.0356964363,0.0686817055,,116.65230769,17.081538462,98.571282051,0.0020219667,0.8450007034,0.7017473512,0.053455451,0.0161417095,0.0142366507,0.0152595455,3388,,,,518,10837,14743,,,,35.254794521,12868,,4089,16957,,,,,,,,,,,,,,,
2018/2019YE,4,655,11740712,11679417,0.0051960477,0.0052192556,0.0052192556,0.1312132518,1.225354448,278619,,-0.268828148,42.632838921,0.5829797052,0.160079691,0.0116910041,0.034335234,0.014089054,0.0624844178,0.0378923401,0.0264582372,,0.015491341,,0.0544989756,,372.40741448,62.253774126,91.889668558,49.074897379,0.1412953974,,0.10733223,0.0338148811,0.0658906736,,73.084615385,5.3143589744,67.77025641,0.0433147388,0.9272848472,0.6962743376,0.0381081749,0.0141763398,0.0135293799,0.013913643,4058,,,868,307,,5233,,,,27.728767123,10121,,26743,36864,,,,,,,,,,,,,,,
2018/2019YE,4,656,26673110,26663332,0.0003639371,0.0003932726,0.0003932726,0.1139970563,1.0325125565,3356912,,,22.151071697,0.605319367,0.1335431199,0.0272205158,0.0512504251,0.0190076917,0.0626981416,0.0448902516,0.0185962082,,0.0026816867,,0.0347925924,,374.66629927,30.212201763,81.120405049,44.873367708,0.0961182485,,0.1110388222,0.0285067599,0.068157807,,189.08307692,24.107692308,163.96358974,0.0243579221,0.8671510556,0.6128137256,0.0424567989,0.0318167109,0.0334192233,0.0323881807,13447,,,,1977,,15424,390,2806,3196,65.167123288,23786,736,13924,39340,,,,,,,,,,,,,,,
2018/2019YE,4,661,134758176,131025259,0.0274961992,0.0269628766,0.0276737661,0.1136327417,1.285103454,25079015,0.5053771961,,35.16898361,0.5911589889,0.1432631554,0.0633017386,0.0385084265,0.0526785056,0.0548307971,0.0106484866,0.0129046328,,0.0031576675,0.0006857806,0.0288618203,,567.32896823,27.454787809,88.143929228,47.711720257,0.0940255002,,0.0810298954,0.0288895877,0.0603516426,,867.48717949,127.94512821,715.43794872,0.0316983431,0.8247245212,0.759705457,0.0367626163,0.0231816636,0.0142595233,0.0210470278,42520,2639,7021,4984,,,57164,2635,13838,16473,143.15890411,52253,10525,42580,105358,,,,,,,,,,,,,,,
2018/2019YE,4,662,12723049,12070763,0.0508319815,0.049746694,0.049746694,0.1077052364,4.8774671489,6208170,,,106.35589442,0.6741072567,0.0587660159,0.0111999566,0.0732151861,0.0076156535,0.040522435,0.0045512058,0.0529095228,,0.0080873363,,0.0690254313,,294.87441107,52.671157244,74.271799068,43.252313114,0.1451463437,,0.1865697187,0.048843308,0.0435790706,,101.87179487,18.833333333,83.038461538,0.0051698968,0.815127108,0.7533939254,0.0553916959,0.0621028184,0.070160756,0.0644402634,4395,,,,2379,6810,13584,,,,20.430136986,7457,,,7457,,,,,,,,,,,,,,,
2018/2019YE,4,663,23561115,23700562,-0.005863331,-0.005515256,-0.005905662,0.058919962,0.6644313544,-1229646,0.0054159727,,64.274472041,0.6149294666,0.1485364629,0.02337977,0.0402643404,0.0166454999,0.0589525869,0.0266135284,0.0268439583,,0.0054441984,,0.0383901881,,401.49689744,45.511817611,87.485698259,46.253858001,0.1063204879,,0.1141492653,0.0445503736,0.0616175681,,167.52153846,25.361025641,141.12615385,0.028923456,0.8424358751,0.692417599,0.0556371649,0.0237934167,0.0246155811,0.0240781569,6046,1140,7157,,,,14343,220,1151,1371,42.347945205,15457,1656,15538,32651,,,,,,,,,,,,,,,
2018/2019YE,4,665,153399487,154974837,-0.01020225,-0.010029284,-0.010029284,0.1160556163,0.6962867111,-7582533,0.0044814431,,19.187937976,0.5862569987,0.1489739908,0.0642612611,0.041747232,0.0327340175,0.0573252265,0.0224955537,0.0187746051,,0.0022444268,,0.0251866879,,556.49361154,31.555159449,91.365889051,49.223630812,0.0811249918,,0.0862437528,0.0258926805,0.0625650751,,972.08102564,132.48,832.17538462,0.0236885445,0.8560761528,0.6164683309,0.0436161012,0.0246634591,0.0235802279,0.024274182,61444,6656,,,,,68100,4066,17051,21117,171.40547945,62563,4628,60793,127984,,,,,,,,,,,,,,,
2018/2019YE,4,666,22542241,21555690,0.0372851988,0.0341165054,0.0364465165,0.2513408816,1.3031094768,3059825,0.1537392844,,5.0194122924,0.6465001546,0.0463816522,0.0155916587,0.0974172106,0.0154276578,0.034616755,0.0095828683,0.069637782,,0.0168956107,,0.0479486501,,277.79065338,39.058658072,62.502687071,44.061263959,0.1377496119,,0.1695917772,0.0198467132,0.0474410652,,210.33846154,24.962564103,180.5374359,0.0125098259,0.8583187049,0.682945066,0.0443950637,0.0100869013,0.0130985197,0.0112333595,,,,11081,23049,,34130,,,,,,,294,294,,,,,,,,,,,,,,,
2018/2019YE,4,674,539999461,535845622,0.0076454099,0.0406739928,0.0424746943,0.1025843172,0.6570878362,-56875239,0.5183615038,-0.167346955,12.172990555,0.6241567145,0.0622163252,0.0628184328,0.0633876521,0.0234724972,0.0570834534,0.0414865522,0.0396112477,,0.0026077848,0.0015260418,0.0216332983,,507.65149058,33.30870134,86.954590266,49.961227942,0.0828938817,,0.1100312451,0.019269741,0.0646612288,,3611.4774359,455.86871795,3118.6589744,0.0162602081,0.8635410382,0.725784166,0.050309852,0.0146832933,0.0128829012,0.0141720526,129291,11418,130525,5384,14776,,291394,6986,24661,31647,311.11780822,113558,84669,283626,481853,,,,,,,,,,,,,,,
2018/2019YE,4,676,18658108,18460454,0.0105243675,0.0105892077,0.0105892077,0.0644426005,1.0561409285,123117,,-0.282649298,7.0387314796,0.5837542551,0.1119413364,0.0341739347,0.0631621586,0.0152788639,0.0746236957,0.0749670998,0.0143976097,,-0.011380011,,0.0390810568,,493.63720588,56.832352941,90.871801508,47.3873975,0.1427688451,,0.1523676635,0.0368824738,0.0777031082,,118.32410256,16.850769231,101.47333333,0.0083430127,0.8575880242,0.4976024189,0.0273498609,0.0092861602,0.0204573897,0.014122973,6800,,,,,,6800,170,1610,1780,47.630136986,17385,109,7470,24964,,,,,,,,,,,,,,,
2018/2019YE,4,680,1316500,1418969,-0.077834469,-0.077834409,-0.077834409,,0.1909278796,-1451566,,,73.339212397,0.4503304164,,0.221587958,0.0611113578,,0.1255533074,7.0473802E-7,,,,0.1023596743,0.0390565813,,,,77.602898551,34.946896363,0.0545388941,,0.1424731619,0.2737846986,0.1255531305,,9.3769230769,0.0000101,5.7846153846,,0.6168990976,,,,,,,,,,,,,,2426,2426,,,,,,,,,,,,,,,,,,,,
2018/2019YE,4,681,17853834,17341530,0.0284526727,0.0283882273,0.0283882273,0.1358143774,2.7467824211,4152680,0.0165975028,,42.324593382,0.6626576437,0.0383343865,0.0190109114,0.0752350835,0.0347910869,0.0700116562,0.0263504164,0.0326176928,,0.0025638478,,0.0384272747,,295.80756534,53.8303989,74.086660485,45.780157388,0.1269607282,,0.1726669316,0.0230934143,0.0787884655,,133.13487179,15.225128205,117.90974359,0.0657825302,0.88564132,0.6125266297,0.0427066717,0.0295065452,0.0541240643,0.0384033256,6851,,,,7689,,14540,59,733,792,30.515068493,11138,179,4372,15689,,,,,,,,,,,,,,,
2018/2019YE,4,682,5560104,5549915,0.0018138921,0.0017162904,0.0017162904,0.1794952037,2.4096988409,1241003,0.0182484616,,54.668139848,0.626148543,0.0145272544,0.0068309629,0.1149685359,0.0078241768,0.0521524812,0.0128678354,0.0473120657,,0.0170161254,,0.1003520193,,326.77789954,99.831415525,75.0792226,41.470349485,0.1353723163,,0.2761227658,0.0162397827,0.0573783371,,45.106666667,7.8779487179,37.228717949,0.0069578663,0.8253484618,0.7791406616,0.0626169682,0.0365876482,0.0099941998,0.0296996522,1118,,,,,4357,5475,,,,6.8712328767,2508,,,2508,,,,,,,,,,,,,,,
2018/2019YE,4,684,18646681,18575057,0.0038215079,0.010892889,0.0116372385,0.1031079472,1.9468578666,2189659,,,9.80650794,0.6329358416,0.1141882954,0.0229113025,0.0559162571,0.0109109725,0.0470459315,0.0499186148,0.0237429185,,0.020510795,,0.021919071,,601.94427793,74.484332425,86.816518417,53.082863528,0.1448763173,,0.15558606,0.0267560185,0.0516194162,,116.34205128,13.418974359,102.92307692,0.0539655393,0.8846592938,0.5389442637,0.0536618292,0.0465051879,0.0589936977,0.0524938521,5110,871,,,1451,,7432,,649,649,48.660273973,17761,,8219,25980,,,,,,,,,,,,,,,
2018/2019YE,4,685,9864056,9507167,0.0360605181,-0.002538063,0.0316107721,0.1333337929,0.9896697107,-539409,0.0159481255,,34.116337519,0.6058958239,0.0119768673,0.0193631353,0.0827236937,0.0166516842,0.0528443184,0.0584970665,0.0613473334,,0.0100367033,,0.080663374,,345.83053753,39.982735399,89.564810068,47.963102486,0.1131485649,,0.1810709974,0.0439855222,0.0595585235,,65.614871795,0.0000101,61.539487179,0.0183119837,0.9378893153,0.650245005,0.0574606545,0.1006946047,0.0618056105,0.0888640907,3929,,,,4238,,8167,,,,28.569863014,10428,,2572,13000,,,,,,,,,,,,,,,
2018/2019YE,4,686,8978447,8973982,0.0004917148,0.0060430509,0.0031396123,0.1333654918,2.8525302934,1977841,,,73.591887141,0.6687077455,0.020303268,0.0144150351,0.0717040672,0.0117514496,0.0683903794,0.0221795864,0.0486623772,,0.0119195667,,0.061966525,,342.44861338,64.212071778,77.649694159,45.160870499,0.144892445,,0.2052283637,0.0385748672,0.0734630765,,71.649230769,6.1728205128,65.463076923,0.0235449925,0.9136605686,0.7600458445,0.0492990059,0.0557736426,0.0470272524,0.053313498,2742,,,,,5840,8582,,253,253,15.898630137,5803,2,2222,8027,,,,,,,,,,,,,,,
2018/2019YE,4,687,21210998,21258688,-0.002237364,-0.002063538,-0.002063538,0.1023902317,1.3513993646,1148656,,-0.179781088,52.040187812,0.6451498379,0.0420470738,0.0193402034,0.0790187719,0.0259831977,0.0527144425,0.05210293,0.0315165131,,0.0035059349,,0.0486210948,,259.72743204,44.697736099,82.470063749,47.042540187,0.0984560318,,0.1606583746,0.025220393,0.0568071044,,154.37589744,18.308205128,136.06769231,,0.8814050287,0.591561291,0.0446822179,0.0584446512,0.0804811282,0.0672668823,13688,,,,7426,,21114,121,1467,1588,45.663013699,16667,354,10556,27577,,,,,,,,,,,,,,,
2018/2019YE,4,695,82217022,81998391,0.0025416375,0.0037602441,0.0025496295,0.1160035631,1.2161851636,4253904,1.4247936063,-0.018900106,15.350413411,0.6272802352,0.0296279189,0.0058742249,0.095871813,0.0104505734,0.0388379406,0.0092938221,0.1616247305,,0.0006038904,,0.020534851,,366.78005073,40.759234864,82.89156802,46.759871643,0.1559550225,,0.1740659314,0.0238912685,0.0504379233,,704.18410256,99.000512821,602.56871795,0.0194245866,0.8556977014,0.5685753968,0.058397308,0.0068798382,0.0152945165,0.0094328865,,,41840,16217,33796,,91853,,503,503,,,1053,3672,4725,,,,,,,,,,,,,,,
